time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,1.61675155108,-4.28359172044,23.807297331,6.11956798773,6.20581908316,0.0,1.33314716032,-3.58066357894,5.64071227323,-0.0250552827617,0.0186508758613,0.0,471.3329391731529,473.93663320922326,473.5505744901333,474.1231164293636
3.840000000000003,1.69836676209,-4.50220442944,24.1491781679,6.1175100963,6.20699486921,0.0,1.38716166475,-3.70657137164,5.75452166856,-0.068519546496,0.0214233576056,0.0,479.2611314919683,479.47178303431997,482.6798722896275,479.3870611525787
3.900000000000003,1.78264854854,-4.72725907827,24.4908159326,6.11364035374,6.20825234745,0.0,1.42216157773,-3.79570104582,5.63384447009,-0.0574692163255,0.0200106577236,0.0,405.72156448782255,405.5947109039331,406.80709877088293,407.79212643599516
3.960000000000003,1.86953151106,-4.95891578478,24.8320823862,6.11003769231,6.20934113357,0.0,1.4737401687,-3.92652022075,5.74086565545,-0.0657658365057,0.0141300505874,0.0,479.04295600496425,478.5954043347266,479.50803242316005,478.87493936609985
4.020000000000002,1.9591335497,-5.19769864855,25.1750831783,6.10618275895,6.21006207859,0.0,1.51291812311,-4.03333827037,5.69250660944,-0.0613769214215,0.00741099427793,0.0,431.78675978961803,431.2192935053897,432.3631411749827,432.7296905192754
4.080000000000001,2.05111705085,-5.4430826604,25.5157747284,6.10208402388,6.2102783579,0.0,1.55314921343,-4.14654980087,5.6637656356,-0.0881440666201,-0.00536981528965,0.0,439.10540873412293,438.04356731718957,439.44905092951024,437.22019435944713
4.14,2.14564704183,-5.69569566985,25.8565761692,6.09626453546,6.21021125067,0.0,1.59782015987,-4.27440900725,5.69574691549,-0.127711542252,0.00625812317387,0.0,457.85840485084066,458.78281031549943,459.5800403371821,456.42370314083
4.199999999999998,2.24272517847,-5.95579189216,26.1975615564,6.08827773169,6.21120599075,0.0,1.63802472409,-4.39618171722,5.67014345298,-0.147004856783,0.0317884653261,0.0,440.2760423677229,442.38373880580366,441.53600979879405,439.9242304424033
4.259999999999997,2.34205233023,-6.222977798,26.5351002634,6.07947095873,6.21324891571,0.0,1.67272085277,-4.51080227581,5.58119041993,-0.146333238834,0.038223346408,0.0,420.8623955054739,421.41966955764093,420.0442434559014,420.08094833042736
4.319999999999996,2.44360612575,-6.4977265437,26.8698332713,6.0705731319,6.21568609174,0.0,1.71214933735,-4.64829682792,5.57610025947,-0.152540904593,0.0450253420407,0.0,447.7395150889252,448.29353105268524,448.8339159190225,448.3092481332467
4.379999999999995,2.54745996515,-6.78085454489,27.2039981884,6.06091519226,6.21807717485,0.0,1.74937513365,-4.79014689226,5.56226151361,-0.188644181192,0.0267116147357,0.0,446.9007274327426,445.40588957545344,448.3949147980874,445.42572116802046
4.439999999999993,2.65358093474,-7.0729543818,27.5384530739,6.04996804511,6.21925982628,0.0,1.78779587028,-4.94749895027,5.58541638131,-0.172309314563,-0.000427167658165,0.0,460.9543405189347,458.80417021142557,458.39287979410926,459.6581097323432
4.499999999999992,2.76184367244,-7.37419605461,27.8720747164,6.03989735031,6.21927423895,0.0,1.82093620557,-5.09479037408,5.53491972858,-0.160157975955,0.00154274903969,0.0,437.3265726190254,437.4906616484288,436.9897731613411,437.9742099122888
4.559999999999991,2.87217222672,-7.68477067561,28.2038532332,6.03039976854,6.21942751227,0.0,1.85662827459,-5.25855736695,5.52372361142,-0.15480649087,0.00450517807845,0.0,450.59598859200196,450.83541909168343,451.3362840844932,451.7447492875909
4.6199999999999894,2.98470766153,-8.00564935759,28.5360034247,6.02093719282,6.21941111221,0.0,1.89448023514,-5.4382408725,5.54705695782,-0.164250843519,-0.012140002684,0.0,463.75187496547676,462.4422822431966,464.2744145602578,463.5101135120939
4.679999999999988,3.09936329172,-8.33689897901,28.8672138176,6.01151074848,6.21822849689,0.0,1.92742003717,-5.60428427841,5.4928223133,-0.145703509272,-0.0425602155728,0.0,442.5757421382162,440.064070495835,438.7951482779655,440.3086058463636
4.739999999999987,3.21581603089,-8.6774596845,29.1921385488,6.0024235039,6.21576855644,0.0,1.95452613918,-5.74860289184,5.33815036866,-0.166563759188,-0.0380471556678,0.0,407.40738809285614,407.8097757528639,407.0077271411027,405.11139619200407
4.799999999999986,3.33393359204,-9.0268669504,29.5078319415,5.99247608471,6.2131688406,0.0,1.98290447058,-5.89923188282,5.18501006654,-0.164288683068,-0.0568265149246,0.0,408.08524055166333,406.40363860901437,406.9597559319718,407.1343907257872
4.859999999999984,3.45408944712,-9.38669622701,29.8183171332,5.98210552181,6.20962617658,0.0,2.02255647717,-6.09596615952,5.16363069917,-0.201377094735,-0.0638944277236,0.0,452.4050088383628,451.83301957218544,453.87084536320447,450.85393953473226
4.919999999999983,3.57689538502,-9.7593838187,30.1300950555,5.97004888331,6.20596413104,0.0,2.07126611972,-6.32795877437,5.22735659811,-0.200092927965,-0.055854488798,0.0,479.9408603385144,480.548463310726,482.0986867944579,482.1596311386539
4.979999999999982,3.70226830459,-10.1445603852,30.4403662781,5.95750704367,6.20256894135,0.0,2.10807226968,-6.51229778585,5.11452662943,-0.240388586795,-0.0580915959093,0.0,427.21463325771043,427.0214573945373,428.6962786465821,425.2101476069681
5.0399999999999805,3.83004037093,-10.5415794702,30.7454092249,5.94269565972,6.19854264337,0.0,2.15124991358,-6.72283050143,5.05252610751,-0.264671471161,-0.0991975994607,0.0,448.1383070652916,444.7794449890862,446.037620292043,443.9875400426153
